university_name,faculty_name,program_name,program_id,receive_student_number,min_gpax,min_total_score,scores_criteria,link
จุฬาลงกรณ์มหาวิทยาลัย,คณะเศรษฐศาสตร์,หลักสูตรเศรษฐศาสตรบัณฑิต,10010129611101A,140,2.75,40.0,"{'tgat': 40, 'a_lv_61': 30, 'a_lv_70': 10, 'a_lv_81': 10, 'a_lv_82': 10}",https://admission.chula.ac.th/admission_c1.php
จุฬาลงกรณ์มหาวิทยาลัย,คณะนิติศาสตร์,หลักสูตรนิติศาสตรบัณฑิต,10010134901001A,35,0.0,50.0,"{'tgat': 20, 'a_lv_70': 20, 'a_lv_81': 20, 'a_lv_82': 20, 'a_lv_87': 20}",https://admission.chula.ac.th/admission_c1.php
จุฬาลงกรณ์มหาวิทยาลัย,คณะสหเวชศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชากายภาพบำบัด,10010137110101A,56,2.75,0.0,"{'gpax': 10, 'tgat': 40, 'a_lv_64': 25, 'a_lv_66': 25}",https://admission.chula.ac.th/admission_c1.php
จุฬาลงกรณ์มหาวิทยาลัย,คณะสหเวชศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคนิคการแพทย์,10010137111301A,104,3.0,0.0,"{'tgat': 20, 'a_lv_61': 10, 'a_lv_65': 30, 'a_lv_66': 30, 'a_lv_82': 10}",https://admission.chula.ac.th/admission_c1.php
จุฬาลงกรณ์มหาวิทยาลัย,คณะสหเวชศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาโภชนาการและการกำหนดอาหาร,10010137111801A,44,2.75,0.0,"{'tgat': 30, 'a_lv_61': 10, 'a_lv_65': 30, 'a_lv_66': 30}",https://admission.chula.ac.th/admission_c1.php
จุฬาลงกรณ์มหาวิทยาลัย,คณะสหเวชศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชารังสีเทคนิค,10010137111901A,25,2.75,0.0,"{'tgat': 25, 'a_lv_61': 25, 'a_lv_64': 25, 'a_lv_66': 25}",https://admission.chula.ac.th/admission_c1.php
จุฬาลงกรณ์มหาวิทยาลัย,คณะจิตวิทยา,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาจิตวิทยา,10010138113101A,18,3.0,0.0,{'tgat': 100},https://admission.chula.ac.th/admission_c1.php
จุฬาลงกรณ์มหาวิทยาลัย,คณะวิทยาศาสตร์การกีฬา,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์การกีฬาและการออกกำลังกาย,10010139112001A,60,2.5,0.0,"{'tgat': 40, 'a_lv_62': 30, 'a_lv_63': 30}",https://admission.chula.ac.th/admission_c1.php
จุฬาลงกรณ์มหาวิทยาลัย,สำนักวิชาทรัพยากรการเกษตร,หลักสูตรศิลปศาสตรและวิทยาศาสตรบัณฑิต สาขาวิชาการบริหารจัดการทรัพยากรการเกษตร,10010140900301A,70,2.5,0.0,"{'tgat': 20, 'a_lv_61': 20, 'a_lv_65': 20, 'a_lv_66': 20, 'a_lv_82': 20}",https://admission.chula.ac.th/admission_c1.php
มหาวิทยาลัยเกษตรศาสตร์,คณะเกษตร,วท.บ. สาขาวิชาอาหาร โภชนาการ และการกำหนดอาหาร,10020101111802A,9,0.0,0.0,"{'tgat': 40, 'tpat3': 60}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะเกษตร,วท.บ. สาขาวิชาเทคโนโลยีระบบเกษตร,10020101500101A,22,0.0,0.0,"{'tgat': 40, 'tpat3': 60}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะเกษตร,วท.บ. สาขาวิชาการจัดการศัตรูพืชและสัตว์,10020101500201A,29,0.0,0.0,"{'tgat': 40, 'tpat3': 60}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะเกษตร,วท.บ. สาขาวิชาสัตวศาสตร์อุตสาหกรรม,10020101500202A,31,0.0,0.0,"{'tgat': 40, 'tpat3': 60}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะเกษตร,วท.บ. สาขาวิชาเคมีการเกษตร,10020101500203A,27,0.0,0.0,"{'tgat': 40, 'tpat3': 60}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะเกษตร,วท.บ. สาขาวิชาวิทยาศาสตร์เกษตร,10020101500204A,104,0.0,0.0,"{'tgat': 40, 'tpat3': 60}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะเกษตร,วท.บ. สาขาวิชาเกษตรเขตร้อน,10020101500205A,27,0.0,0.0,"{'tgat': 40, 'tpat3': 60}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะเกษตร,วท.บ. สาขาวิชาเกษตรเขตร้อน,10020101500205E,36,0.0,0.0,"{'tgat1': 30, 'a_lv_65': 20, 'a_lv_66': 20, 'a_lv_82': 30}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะเกษตร,วท.บ. สาขาวิชาคหกรรมศาสตร์,10020101500301A,43,0.0,0.0,"{'tgat': 40, 'tpat3': 60}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะประมง,วท.บ. สาขาวิชาประมง,10020102500601A,120,0.0,0.0,"{'tgat': 30, 'a_lv_61': 20, 'a_lv_65': 25, 'a_lv_66': 25}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวนศาสตร์,วท.บ. สาขาวิชาวนศาสตร์,10020103501001A,30,0.0,0.0,"{'tgat': 50, 'tpat3': 50}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาคณิตศาสตร์,10020104210301A,22,0.0,0.0,"{'tgat': 30, 'tpat3': 70}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาเคมี,10020104210401A,61,0.0,0.0,"{'tgat': 30, 'tpat3': 70}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาเคมีบูรณาการ,10020104210402E,30,0.0,0.0,"{'tgat': 20, 'tgat1': 30, 'tpat3': 50}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาเคมีอุตสาหกรรม,10020104210404A,28,0.0,0.0,"{'tgat': 30, 'tpat3': 70}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาจุลชีววิทยา,10020104210501A,59,0.0,0.0,"{'tgat': 30, 'tpat3': 70}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาชีวเคมี,10020104210601A,40,0.0,0.0,"{'tgat': 40, 'tpat3': 40, 'a_lv_65': 10, 'a_lv_66': 10}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาชีววิทยา,10020104210701A,28,0.0,0.0,"{'tgat': 30, 'tpat3': 30, 'a_lv_66': 40}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาชีววิทยา,10020104210701A,28,0.0,0.0,"{'tgat': 30, 'tpat3': 30, 'a_lv_66': 40}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาวิทยาศาสตร์ชีวภาพรังสี,10020104210702A,15,0.0,0.0,"{'tgat': 30, 'tpat3': 70}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาวิทยาศาสตร์ชีวภาพและเทคโนโลยี,10020104211201E,35,0.0,0.0,"{'tgat': 50, 'tpat3': 50}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาวิทยาศาสตร์พื้นพิภพ,10020104212301A,36,0.0,0.0,"{'tgat': 30, 'tpat3': 70}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาพฤกษศาสตร์,10020104212501A,25,0.0,0.0,"{'tgat': 40, 'tpat3': 60}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาพันธุศาสตร์,10020104212601A,47,0.0,0.0,"{'tgat': 50, 'tpat3': 50}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาฟิสิกส์,10020104212701A,40,0.0,0.0,"{'tgat': 40, 'tpat3': 60}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาวิทยาศาสตร์นิวเคลียร์,10020104212702A,35,0.0,0.0,"{'tgat': 30, 'tpat3': 70}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาสถิติ,10020104213301A,20,0.0,0.0,"{'tgat': 50, 'tpat3': 50}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาสถิติ,10020104213301B,65,0.0,0.0,"{'tgat': 40, 'tpat3': 60}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาวิทยาการและเทคโนโลยีพอลิเมอร์,10020104213601E,20,0.0,0.0,"{'tgat1': 50, 'tpat3': 50}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาวิทยาการคอมพิวเตอร์,10020104220201A,23,0.0,0.0,"{'tgat1': 45, 'tpat3': 55}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิทยาศาสตร์,วท.บ. สาขาวิชาวิทยาการคอมพิวเตอร์,10020104220201B,67,0.0,0.0,"{'tgat1': 60, 'tpat3': 40}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิศวกรรมศาสตร์,วศ.บ. สาขาวิชาวิศวกรรมคอมพิวเตอร์,10020105300501A,35,0.0,0.0,"{'tgat': 20, 'tpat3': 45, 'a_lv_61': 20, 'a_lv_64': 15}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิศวกรรมศาสตร์,วศ.บ. สาขาวิชาวิศวกรรมเคมี,10020105300601A,21,0.0,0.0,"{'tgat1': 20, 'tpat3': 25, 'a_lv_61': 30, 'a_lv_64': 25}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิศวกรรมศาสตร์,วศ.บ. สาขาวิชาวิศวกรรมเคมี,10020105300601B,44,0.0,0.0,"{'tgat1': 20, 'tpat3': 25, 'a_lv_61': 30, 'a_lv_64': 25}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิศวกรรมศาสตร์,วศ.บ. สาขาวิชาวิศวกรรมเครื่องกล,10020105300701A,10,0.0,0.0,"{'tgat1': 20, 'tgat2': 20, 'tpat3': 20, 'a_lv_61': 20, 'a_lv_64': 20}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิศวกรรมศาสตร์,วศ.บ. สาขาวิชาวิศวกรรมเครื่องกล,10020105300701B,25,0.0,0.0,"{'tgat1': 20, 'tgat2': 20, 'tpat3': 20, 'a_lv_61': 20, 'a_lv_64': 20}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิศวกรรมศาสตร์,วศ.บ. สาขาวิชาวิศวกรรมเครื่องกล,10020105300701E,25,0.0,0.0,"{'tgat1': 20, 'tpat3': 30, 'a_lv_61': 25, 'a_lv_64': 25}",https://admission.ku.ac.th/
มหาวิทยาลัยเกษตรศาสตร์,คณะวิศวกรรมศาสตร์,วศ.บ. สาขาวิชาวิศวกรรมซอฟต์แวร์และความรู้,10020105301001E,30,0.0,0.0,"{'tgat': 20, 'tpat3': 50, 'a_lv_61': 25, 'a_lv_64': 5}",https://admission.ku.ac.th/
